handshake_id,session_id,protocol,client_ip,client_port,start_time,end_time,turnaround_latency_ms,total_duration_ms,client_hello_bytes,server_hello_bytes,total_client_bytes,total_server_bytes,status
2044,3,Hybrid-PQC,192.168.1.4,55486,2026-09-09T18:02:05.311833,2026-09-09T18:02:05.334734,1.134,22.901,1249,1268,1399,1268,SUCCESS
2045,3,Classical-TLS,192.168.1.5,50514,2026-09-09T18:02:14.824015,2026-09-09T18:02:15.535792,0.518,711.777,1364,1783,1388,1783,SUCCESS
2046,3,Hybrid-PQC,192.168.1.4,55487,2026-09-09T18:02:20.935003,2026-09-09T18:02:20.955683,1.287,20.680,1249,1268,1399,1268,SUCCESS
2047,3,Hybrid-PQC,192.168.1.4,55488,2026-09-09T18:02:36.561870,2026-09-09T18:02:36.584037,0.989,22.167,1249,1268,1399,1268,SUCCESS
2048,3,Classical-TLS,192.168.1.5,50516,2026-09-09T18:02:47.162502,2026-09-09T18:02:48.595684,0.582,1433.182,1364,1783,1388,1783,SUCCESS
2049,3,Hybrid-PQC,192.168.1.4,55489,2026-09-09T18:02:52.182498,2026-09-09T18:02:52.204559,1.103,22.061,1249,1268,1399,1268,SUCCESS
2050,3,Hybrid-PQC,192.168.1.4,55490,2026-09-09T18:03:07.800822,2026-09-09T18:03:07.892621,1.155,91.799,1249,1268,1399,1268,SUCCESS
2051,3,Hybrid-PQC,192.168.1.4,55491,2026-09-09T18:03:23.510783,2026-09-09T18:03:23.546033,0.911,35.250,1249,1268,1399,1268,SUCCESS
2052,3,Hybrid-PQC,192.168.1.4,55492,2026-09-09T18:03:39.140371,2026-09-09T18:03:39.175256,1.137,34.885,1249,1268,1399,1268,SUCCESS
2053,3,Classical-TLS,192.168.1.5,50519,2026-09-09T18:03:46.453629,2026-09-09T18:03:47.192141,0.785,738.512,1364,1784,1388,1784,SUCCESS
2054,3,Hybrid-PQC,192.168.1.4,55493,2026-09-09T18:03:54.768854,2026-09-09T18:03:54.818894,1.159,50.040,1249,1268,1399,1268,SUCCESS
2055,3,Hybrid-PQC,192.168.1.4,55494,2026-09-09T18:04:10.415125,2026-09-09T18:04:10.436099,1.039,20.974,1249,1268,1399,1268,SUCCESS
2056,3,Classical-TLS,192.168.1.5,50521,2026-09-09T18:04:17.905348,2026-09-09T18:04:18.654151,0.475,748.803,1364,1784,1388,1784,SUCCESS
2057,3,Hybrid-PQC,192.168.1.4,55495,2026-09-09T18:04:26.233157,2026-09-09T18:04:26.589198,0.982,356.041,1249,1268,1399,1268,SUCCESS
2058,3,Hybrid-PQC,192.168.1.4,55496,2026-09-09T18:04:42.194017,2026-09-09T18:04:42.230473,1.234,36.456,1249,1268,1399,1268,SUCCESS
2059,3,Hybrid-PQC,192.168.1.4,55497,2026-09-09T18:04:57.834974,2026-09-09T18:04:57.882150,1.243,47.176,1249,1268,1399,1268,SUCCESS
2060,3,Hybrid-PQC,192.168.1.4,55498,2026-09-09T18:05:13.477245,2026-09-09T18:05:13.522299,1.310,45.054,1249,1268,1399,1268,SUCCESS
2061,3,Hybrid-PQC,192.168.1.4,55499,2026-09-09T18:05:29.156647,2026-09-09T18:05:29.180846,1.253,24.199,1249,1268,1399,1268,SUCCESS
2062,3,Hybrid-PQC,192.168.1.4,55500,2026-09-09T18:05:44.922701,2026-09-09T18:05:44.951071,1.136,28.370,1249,1268,1399,1268,SUCCESS
2063,3,Classical-TLS,192.168.1.5,50525,2026-09-09T18:05:48.039168,2026-09-09T18:05:48.743679,0.743,704.511,1364,1784,1388,1784,SUCCESS
2064,3,Hybrid-PQC,192.168.1.4,55501,2026-09-09T18:06:00.747966,2026-09-09T18:06:00.983763,1.126,235.797,1249,1268,1399,1268,SUCCESS
2065,3,Classical-TLS,192.168.1.5,50526,2026-09-09T18:06:03.771006,2026-09-09T18:06:04.490661,0.486,719.655,1364,1784,1388,1784,SUCCESS
2066,3,Hybrid-PQC,192.168.1.4,55502,2026-09-09T18:06:16.574611,2026-09-09T18:06:16.599683,1.546,25.072,1249,1268,1399,1268,SUCCESS
2067,3,Hybrid-PQC,192.168.1.4,55503,2026-09-09T18:06:32.196167,2026-09-09T18:06:32.233415,11.860,37.248,1249,1268,1399,1268,SUCCESS
2068,3,Hybrid-PQC,192.168.1.4,55504,2026-09-09T18:06:47.829668,2026-09-09T18:06:47.861639,3.435,31.971,1249,1268,1399,1268,SUCCESS
2069,3,Hybrid-PQC,192.168.1.4,55505,2026-09-09T18:07:03.451229,2026-09-09T18:07:03.485088,0.834,33.859,1249,1268,1399,1268,SUCCESS
2070,3,Classical-TLS,192.168.1.5,50529,2026-09-09T18:07:18.354692,2026-09-09T18:07:19.087955,10.988,733.263,1364,1785,1388,1785,SUCCESS
2071,3,Hybrid-PQC,192.168.1.4,55506,2026-09-09T18:07:19.084907,2026-09-09T18:07:19.104890,1.216,19.983,1249,1268,1399,1268,SUCCESS
2072,3,Hybrid-PQC,192.168.1.4,55507,2026-09-09T18:07:34.694590,2026-09-09T18:07:34.723556,0.954,28.966,1249,1268,1399,1268,SUCCESS
2073,3,Classical-TLS,192.168.1.5,50530,2026-09-09T18:07:34.082581,2026-09-09T18:07:34.794758,0.753,712.177,1364,1784,1388,1784,SUCCESS
2074,3,Hybrid-PQC,192.168.1.4,55508,2026-09-09T18:07:50.338582,2026-09-09T18:07:50.363336,1.364,24.754,1249,1268,1399,1268,SUCCESS
2075,3,Hybrid-PQC,192.168.1.4,55509,2026-09-09T18:08:05.955418,2026-09-09T18:08:05.977468,1.011,22.050,1249,1268,1399,1268,SUCCESS
2076,3,Hybrid-PQC,192.168.1.4,55510,2026-09-09T18:08:21.576858,2026-09-09T18:08:21.604864,1.042,28.006,1249,1268,1399,1268,SUCCESS
2077,3,Hybrid-PQC,192.168.1.4,55511,2026-09-09T18:08:37.204749,2026-09-09T18:08:37.230233,0.945,25.484,1249,1268,1399,1268,SUCCESS
2078,3,Hybrid-PQC,192.168.1.4,55512,2026-09-09T18:08:52.824887,2026-09-09T18:08:52.841422,1.441,16.535,1249,1268,1399,1268,SUCCESS
2079,3,Hybrid-PQC,192.168.1.4,55513,2026-09-09T18:09:08.630978,2026-09-09T18:09:08.773893,0.891,142.915,1249,1268,1399,1268,SUCCESS
2080,3,Hybrid-PQC,192.168.1.4,55514,2026-09-09T18:09:24.361397,2026-09-09T18:09:24.378572,1.403,17.175,1249,1268,1399,1268,SUCCESS
2081,3,Classical-TLS,192.168.1.5,50535,2026-09-09T18:09:29.006045,2026-09-09T18:09:29.380680,0.590,374.635,1364,1784,1388,1784,SUCCESS
2082,3,Hybrid-PQC,192.168.1.4,55515,2026-09-09T18:09:39.973880,2026-09-09T18:09:39.991971,1.422,18.091,1249,1268,1399,1268,SUCCESS
2083,3,Hybrid-PQC,192.168.1.4,55516,2026-09-09T18:09:55.589330,2026-09-09T18:09:55.607429,0.971,18.099,1249,1268,1399,1268,SUCCESS
2084,3,Classical-TLS,192.168.1.5,50537,2026-09-09T18:10:00.364389,2026-09-09T18:10:05.728831,0.515,5364.442,1364,1440,1388,1785,SUCCESS
2085,3,Hybrid-PQC,192.168.1.4,55517,2026-09-09T18:10:11.204548,2026-09-09T18:10:11.231443,1.463,26.895,1249,1268,1399,1268,SUCCESS
2086,3,Classical-TLS,192.168.1.5,50538,2026-09-09T18:10:20.746915,2026-09-09T18:10:21.501475,0.551,754.560,1364,1784,1388,1784,SUCCESS
2087,3,Hybrid-PQC,192.168.1.4,55518,2026-09-09T18:10:26.987744,2026-09-09T18:10:27.243717,1.197,255.973,1249,1268,1399,1268,SUCCESS
2088,3,Classical-TLS,192.168.1.5,50539,2026-09-09T18:10:36.501765,2026-09-09T18:10:37.274209,0.527,772.444,1364,1785,1388,1785,SUCCESS
2089,3,Hybrid-PQC,192.168.1.4,55519,2026-09-09T18:10:42.839278,2026-09-09T18:10:42.872640,1.439,33.362,1249,1268,1399,1268,SUCCESS
2090,3,Classical-TLS,192.168.1.5,50540,2026-09-09T18:10:52.271584,2026-09-09T18:10:52.999581,0.683,727.997,1364,1785,1388,1785,SUCCESS
2091,3,Hybrid-PQC,192.168.1.4,55520,2026-09-09T18:10:58.483333,2026-09-09T18:10:58.497303,1.678,13.970,1249,1268,1399,1268,SUCCESS
2092,3,Hybrid-PQC,192.168.1.4,55521,2026-09-09T18:11:14.093731,2026-09-09T18:11:14.114005,1.320,20.274,1249,1268,1399,1268,SUCCESS
2093,3,Classical-TLS,192.168.1.5,50542,2026-09-09T18:11:23.753629,2026-09-09T18:11:24.469199,0.657,715.570,1364,1784,1388,1784,SUCCESS
2094,3,Hybrid-PQC,192.168.1.4,55522,2026-09-09T18:11:29.701175,2026-09-09T18:11:29.719620,1.011,18.445,1249,1268,1399,1268,SUCCESS
2095,3,Classical-TLS,192.168.1.5,50543,2026-09-09T18:11:39.471328,2026-09-09T18:11:40.196590,0.810,725.262,1364,1785,1388,1785,SUCCESS
2096,3,Hybrid-PQC,192.168.1.4,55523,2026-09-09T18:11:45.314214,2026-09-09T18:11:45.334000,0.853,19.786,1249,1268,1399,1268,SUCCESS
2097,3,Hybrid-PQC,192.168.1.4,55524,2026-09-09T18:12:00.923755,2026-09-09T18:12:00.955385,1.280,31.630,1249,1268,1399,1268,SUCCESS
2098,3,Classical-TLS,192.168.1.5,50545,2026-09-09T18:12:10.925252,2026-09-09T18:12:11.643532,0.572,718.280,1364,1783,1388,1783,SUCCESS
2099,3,Hybrid-PQC,192.168.1.4,55525,2026-09-09T18:12:16.557711,2026-09-09T18:12:16.570486,0.807,12.775,1249,1268,1399,1268,SUCCESS
2100,3,Hybrid-PQC,192.168.1.4,55526,2026-09-09T18:12:32.164810,2026-09-09T18:12:32.180985,1.275,16.175,1249,1268,1399,1268,SUCCESS
2101,3,Classical-TLS,192.168.1.5,50547,2026-09-09T18:12:42.368560,2026-09-09T18:12:43.082324,0.762,713.764,1364,1784,1388,1784,SUCCESS
2102,3,Hybrid-PQC,192.168.1.4,55527,2026-09-09T18:12:47.772693,2026-09-09T18:12:47.804430,1.768,31.737,1249,1268,1399,1268,SUCCESS
2103,3,Classical-TLS,192.168.1.5,50548,2026-09-09T18:12:58.099786,2026-09-09T18:12:58.806583,0.968,706.797,1364,1785,1388,1785,SUCCESS
2104,3,Hybrid-PQC,192.168.1.4,55528,2026-09-09T18:13:03.382064,2026-09-09T18:13:03.398401,1.519,16.337,1249,1268,1399,1268,SUCCESS
2105,3,Classical-TLS,192.168.1.5,50549,2026-09-09T18:13:13.814928,2026-09-09T18:13:14.533934,0.587,719.006,1364,1783,1388,1783,SUCCESS
2106,3,Classical-TLS,192.168.1.5,50550,2026-09-09T18:13:29.542085,2026-09-09T18:13:30.257680,0.538,715.595,1364,1784,1388,1784,SUCCESS
2107,3,Classical-TLS,192.168.1.5,50551,2026-09-09T18:13:45.258913,2026-09-09T18:13:45.991227,0.481,732.314,1364,1783,1388,1783,SUCCESS
2108,3,Classical-TLS,192.168.1.5,50553,2026-09-09T18:14:16.762588,2026-09-09T18:14:17.471180,2.002,708.592,1364,1784,1388,1784,SUCCESS
2109,3,Classical-TLS,192.168.1.5,50554,2026-09-09T18:14:32.544253,2026-09-09T18:14:33.493233,1.376,948.980,1364,1440,1388,1785,SUCCESS
2110,3,Hybrid-PQC,192.168.1.4,49632,2026-09-09T18:14:33.984462,2026-09-09T18:14:34.037538,3.921,53.076,1249,1268,1399,1268,SUCCESS
2111,3,Hybrid-PQC,192.168.1.4,49633,2026-09-09T18:14:34.776455,2026-09-09T18:14:34.840298,4.041,63.843,1249,1268,1399,1268,SUCCESS
2112,3,Hybrid-PQC,192.168.1.4,49634,2026-09-09T18:14:35.577468,2026-09-09T18:14:35.664317,2.110,86.849,1249,1268,1399,1268,SUCCESS
2113,3,Hybrid-PQC,192.168.1.4,49635,2026-09-09T18:14:36.410162,2026-09-09T18:14:36.475054,2.267,64.892,1249,1268,1399,1268,SUCCESS
2114,3,Hybrid-PQC,192.168.1.4,49636,2026-09-09T18:14:37.223902,2026-09-09T18:14:37.299242,8.757,75.340,1249,1268,1399,1268,SUCCESS
2115,3,Hybrid-PQC,192.168.1.4,49637,2026-09-09T18:14:38.045673,2026-09-09T18:14:38.110185,1.437,64.512,1249,1268,1399,1268,SUCCESS
2116,3,Hybrid-PQC,192.168.1.4,49638,2026-09-09T18:14:38.854407,2026-09-09T18:14:38.867247,1.039,12.840,1249,1268,1399,1268,SUCCESS
2117,3,Hybrid-PQC,192.168.1.4,49639,2026-09-09T18:14:39.604799,2026-09-09T18:14:39.632508,0.917,27.709,1249,1268,1399,1268,SUCCESS
2118,3,Hybrid-PQC,192.168.1.4,49640,2026-09-09T18:14:40.374246,2026-09-09T18:14:40.434491,1.486,60.245,1249,1268,1399,1268,SUCCESS
2119,3,Hybrid-PQC,192.168.1.4,49641,2026-09-09T18:14:41.170828,2026-09-09T18:14:41.249927,0.895,79.099,1249,1268,1399,1268,SUCCESS
2120,3,Hybrid-PQC,192.168.1.4,49642,2026-09-09T18:14:41.987361,2026-09-09T18:14:42.085253,1.149,97.892,1249,1268,1399,1268,SUCCESS
2121,3,Hybrid-PQC,192.168.1.4,49643,2026-09-09T18:14:42.862880,2026-09-09T18:14:42.891565,0.889,28.685,1249,1268,1399,1268,SUCCESS
2122,3,Hybrid-PQC,192.168.1.4,49644,2026-09-09T18:14:43.624204,2026-09-09T18:14:43.649543,0.786,25.339,1249,1268,1399,1268,SUCCESS
2123,3,Hybrid-PQC,192.168.1.4,49645,2026-09-09T18:14:44.392901,2026-09-09T18:14:44.453849,1.431,60.948,1249,1268,1399,1268,SUCCESS
2124,3,Hybrid-PQC,192.168.1.4,49646,2026-09-09T18:14:45.195528,2026-09-09T18:14:45.365395,1.072,169.867,1249,1268,1399,1268,SUCCESS
2125,3,Hybrid-PQC,192.168.1.4,49647,2026-09-09T18:14:46.101472,2026-09-09T18:14:46.124575,1.301,23.103,1249,1268,1399,1268,SUCCESS
2126,3,Hybrid-PQC,192.168.1.4,49648,2026-09-09T18:14:46.866899,2026-09-09T18:14:46.906119,1.160,39.220,1249,1268,1399,1268,SUCCESS
2127,3,Hybrid-PQC,192.168.1.4,49649,2026-09-09T18:14:47.659885,2026-09-09T18:14:47.692481,0.946,32.596,1249,1268,1399,1268,SUCCESS
2128,3,Hybrid-PQC,192.168.1.4,49650,2026-09-09T18:14:48.456072,2026-09-09T18:14:48.484230,0.938,28.158,1249,1268,1399,1268,SUCCESS
2129,3,Hybrid-PQC,192.168.1.4,49651,2026-09-09T18:14:49.228808,2026-09-09T18:14:49.252432,2.598,23.624,1249,1268,1399,1268,SUCCESS
2130,3,Classical-TLS,192.168.1.5,50555,2026-09-09T18:14:48.492394,2026-09-09T18:14:49.311745,0.470,819.351,1364,1783,1388,1783,SUCCESS
2131,3,Hybrid-PQC,192.168.1.4,49652,2026-09-09T18:14:49.986243,2026-09-09T18:14:50.036147,1.357,49.904,1249,1268,1399,1268,SUCCESS
2132,3,Hybrid-PQC,192.168.1.4,49653,2026-09-09T18:14:50.841365,2026-09-09T18:14:50.888534,1.079,47.169,1249,1268,1399,1268,SUCCESS
2133,3,Hybrid-PQC,192.168.1.4,49654,2026-09-09T18:14:51.623383,2026-09-09T18:14:51.701917,1.061,78.534,1249,1268,1399,1268,SUCCESS
2134,3,Hybrid-PQC,192.168.1.4,49655,2026-09-09T18:14:52.486565,2026-09-09T18:14:52.666548,1.037,179.983,1249,1268,1399,1268,SUCCESS
2135,3,Hybrid-PQC,192.168.1.4,49656,2026-09-09T18:14:53.410186,2026-09-09T18:14:53.564219,0.871,154.033,1249,1268,1399,1268,SUCCESS
2136,3,Hybrid-PQC,192.168.1.4,49657,2026-09-09T18:14:54.303355,2026-09-09T18:14:54.325610,0.999,22.255,1249,1268,1399,1268,SUCCESS
2137,3,Hybrid-PQC,192.168.1.4,49658,2026-09-09T18:14:55.118549,2026-09-09T18:14:55.150854,0.986,32.305,1249,1268,1399,1268,SUCCESS
2138,3,Hybrid-PQC,192.168.1.4,49659,2026-09-09T18:14:55.895025,2026-09-09T18:14:55.916975,1.689,21.950,1249,1268,1399,1268,SUCCESS
2139,3,Hybrid-PQC,192.168.1.4,49660,2026-09-09T18:14:56.681376,2026-09-09T18:14:56.705989,1.613,24.613,1249,1268,1399,1268,SUCCESS
2140,3,Hybrid-PQC,192.168.1.4,49661,2026-09-09T18:14:57.453702,2026-09-09T18:14:57.480040,1.230,26.338,1249,1268,1399,1268,SUCCESS
2141,3,Hybrid-PQC,192.168.1.4,49662,2026-09-09T18:14:58.228584,2026-09-09T18:14:58.264870,1.539,36.286,1249,1268,1399,1268,SUCCESS
2142,3,Hybrid-PQC,192.168.1.4,49663,2026-09-09T18:14:59.002767,2026-09-09T18:14:59.030879,1.702,28.112,1249,1268,1399,1268,SUCCESS
2143,3,Hybrid-PQC,192.168.1.4,49664,2026-09-09T18:14:59.773841,2026-09-09T18:14:59.829993,1.763,56.152,1249,1268,1399,1268,SUCCESS
2144,3,Hybrid-PQC,192.168.1.4,49665,2026-09-09T18:15:00.568972,2026-09-09T18:15:00.726313,1.291,157.341,1249,1268,1399,1268,SUCCESS
2145,3,Hybrid-PQC,192.168.1.4,49666,2026-09-09T18:15:01.464203,2026-09-09T18:15:01.484745,1.177,20.542,1249,1268,1399,1268,SUCCESS
2146,3,Hybrid-PQC,192.168.1.4,49667,2026-09-09T18:15:02.229631,2026-09-09T18:15:02.300548,1.164,70.917,1249,1268,1399,1268,SUCCESS
2147,3,Hybrid-PQC,192.168.1.4,49668,2026-09-09T18:15:03.037905,2026-09-09T18:15:03.178320,1.120,140.415,1249,1268,1399,1268,SUCCESS
2148,3,Hybrid-PQC,192.168.1.4,49669,2026-09-09T18:15:03.921995,2026-09-09T18:15:03.945266,1.061,23.271,1249,1268,1399,1268,SUCCESS
2149,3,Hybrid-PQC,192.168.1.4,49670,2026-09-09T18:15:04.683439,2026-09-09T18:15:04.715999,1.649,32.560,1249,1268,1399,1268,SUCCESS
2150,3,Classical-TLS,192.168.1.5,50556,2026-09-09T18:15:04.331503,2026-09-09T18:15:05.096277,0.830,764.774,1364,1784,1388,1784,SUCCESS
2151,3,Hybrid-PQC,192.168.1.4,49671,2026-09-09T18:15:05.447948,2026-09-09T18:15:05.474648,1.539,26.700,1249,1268,1399,1268,SUCCESS
2152,3,Hybrid-PQC,192.168.1.4,49672,2026-09-09T18:15:06.213286,2026-09-09T18:15:06.249109,1.580,35.823,1249,1268,1399,1268,SUCCESS
2153,3,Hybrid-PQC,192.168.1.4,49673,2026-09-09T18:15:06.983700,2026-09-09T18:15:07.014259,1.212,30.559,1249,1268,1399,1268,SUCCESS
2154,3,Hybrid-PQC,192.168.1.4,49674,2026-09-09T18:15:07.757857,2026-09-09T18:15:07.804260,1.926,46.403,1249,1268,1399,1268,SUCCESS
2155,3,Hybrid-PQC,192.168.1.4,49675,2026-09-09T18:15:08.537060,2026-09-09T18:15:08.567040,1.222,29.980,1249,1268,1399,1268,SUCCESS
2156,3,Hybrid-PQC,192.168.1.4,49676,2026-09-09T18:15:09.308041,2026-09-09T18:15:09.328364,1.224,20.323,1249,1268,1399,1268,SUCCESS
2157,3,Hybrid-PQC,192.168.1.4,49677,2026-09-09T18:15:10.090759,2026-09-09T18:15:10.110598,1.192,19.839,1249,1268,1399,1268,SUCCESS
2158,3,Hybrid-PQC,192.168.1.4,49678,2026-09-09T18:15:10.852391,2026-09-09T18:15:10.973831,1.211,121.440,1249,1268,1399,1268,SUCCESS
2159,3,Hybrid-PQC,192.168.1.4,49679,2026-09-09T18:15:11.716015,2026-09-09T18:15:11.746872,1.602,30.857,1249,1268,1399,1268,SUCCESS
2160,3,Hybrid-PQC,192.168.1.4,49680,2026-09-09T18:15:12.556818,2026-09-09T18:15:12.602776,1.467,45.958,1249,1268,1399,1268,SUCCESS
2161,3,Hybrid-PQC,192.168.1.4,49681,2026-09-09T18:15:13.338370,2026-09-09T18:15:13.413923,1.653,75.553,1249,1268,1399,1268,SUCCESS
2162,3,Hybrid-PQC,192.168.1.4,49682,2026-09-09T18:15:14.153617,2026-09-09T18:15:14.171963,1.713,18.346,1249,1268,1399,1268,SUCCESS
2163,3,Hybrid-PQC,192.168.1.4,49683,2026-09-09T18:15:14.914701,2026-09-09T18:15:14.965996,1.430,51.295,1249,1268,1399,1268,SUCCESS
2164,3,Hybrid-PQC,192.168.1.4,49684,2026-09-09T18:15:15.712933,2026-09-09T18:15:15.735251,1.151,22.318,1249,1268,1399,1268,SUCCESS
2165,3,Hybrid-PQC,192.168.1.4,49685,2026-09-09T18:15:16.471926,2026-09-09T18:15:16.532411,1.212,60.485,1249,1268,1399,1268,SUCCESS
2166,3,Hybrid-PQC,192.168.1.4,49686,2026-09-09T18:15:17.268537,2026-09-09T18:15:17.417197,1.149,148.660,1249,1268,1399,1268,SUCCESS
2167,3,Hybrid-PQC,192.168.1.4,49687,2026-09-09T18:15:18.163659,2026-09-09T18:15:18.193234,1.192,29.575,1249,1268,1399,1268,SUCCESS
2168,3,Hybrid-PQC,192.168.1.4,49688,2026-09-09T18:15:18.934128,2026-09-09T18:15:18.960363,1.633,26.235,1249,1268,1399,1268,SUCCESS
2169,3,Hybrid-PQC,192.168.1.4,49689,2026-09-09T18:15:19.708350,2026-09-09T18:15:19.736048,1.121,27.698,1249,1268,1399,1268,SUCCESS
2170,3,Hybrid-PQC,192.168.1.4,49690,2026-09-09T18:15:20.476305,2026-09-09T18:15:20.503500,1.174,27.195,1249,1268,1399,1268,SUCCESS
2171,3,Classical-TLS,192.168.1.5,50557,2026-09-09T18:15:20.101963,2026-09-09T18:15:20.807725,0.667,705.762,1364,1784,1388,1784,SUCCESS
2172,3,Hybrid-PQC,192.168.1.4,49691,2026-09-09T18:15:21.245614,2026-09-09T18:15:21.304547,1.506,58.933,1249,1268,1399,1268,SUCCESS
2173,3,Hybrid-PQC,192.168.1.4,49692,2026-09-09T18:15:22.043913,2026-09-09T18:15:22.077634,11.377,33.721,1249,1268,1399,1268,SUCCESS
2174,3,Hybrid-PQC,192.168.1.4,49693,2026-09-09T18:15:22.812591,2026-09-09T18:15:22.853628,1.184,41.037,1249,1268,1399,1268,SUCCESS
2175,3,Hybrid-PQC,192.168.1.4,49694,2026-09-09T18:15:23.589884,2026-09-09T18:15:23.610187,1.370,20.303,1249,1268,1399,1268,SUCCESS
2176,3,Hybrid-PQC,192.168.1.4,49695,2026-09-09T18:15:24.358090,2026-09-09T18:15:24.378767,1.482,20.677,1249,1268,1399,1268,SUCCESS
2177,3,Hybrid-PQC,192.168.1.4,49696,2026-09-09T18:15:25.119298,2026-09-09T18:15:25.164456,0.979,45.158,1249,1268,1399,1268,SUCCESS
2178,3,Hybrid-PQC,192.168.1.4,49697,2026-09-09T18:15:25.900661,2026-09-09T18:15:26.018853,1.442,118.192,1249,1268,1399,1268,SUCCESS
2179,3,Hybrid-PQC,192.168.1.4,49698,2026-09-09T18:15:26.754910,2026-09-09T18:15:26.816000,1.697,61.090,1249,1268,1399,1268,SUCCESS
2180,3,Hybrid-PQC,192.168.1.4,49699,2026-09-09T18:15:27.559490,2026-09-09T18:15:27.785456,1.145,225.966,1249,1268,1399,1268,SUCCESS
2181,3,Hybrid-PQC,192.168.1.4,49700,2026-09-09T18:15:28.519285,2026-09-09T18:15:28.687048,0.918,167.763,1249,1268,1399,1268,SUCCESS
2182,3,Hybrid-PQC,192.168.1.4,49701,2026-09-09T18:15:29.423047,2026-09-09T18:15:29.447922,1.288,24.875,1249,1268,1399,1268,SUCCESS
2183,3,Hybrid-PQC,192.168.1.4,49702,2026-09-09T18:15:30.185395,2026-09-09T18:15:30.407711,1.052,222.316,1249,1268,1399,1268,SUCCESS
2184,3,Hybrid-PQC,192.168.1.4,49703,2026-09-09T18:15:31.148739,2026-09-09T18:15:31.169503,0.987,20.764,1249,1268,1399,1268,SUCCESS
2185,3,Hybrid-PQC,192.168.1.4,49704,2026-09-09T18:15:31.912998,2026-09-09T18:15:32.065719,1.033,152.721,1249,1268,1399,1268,SUCCESS
2186,3,Hybrid-PQC,192.168.1.4,49705,2026-09-09T18:15:32.799283,2026-09-09T18:15:32.820507,1.105,21.224,1249,1268,1399,1268,SUCCESS
2187,3,Hybrid-PQC,192.168.1.4,49706,2026-09-09T18:15:33.566838,2026-09-09T18:15:33.583653,1.169,16.815,1249,1268,1399,1268,SUCCESS
2188,3,Hybrid-PQC,192.168.1.4,49707,2026-09-09T18:15:34.325215,2026-09-09T18:15:34.343927,0.997,18.712,1249,1268,1399,1268,SUCCESS
2189,3,Hybrid-PQC,192.168.1.4,49708,2026-09-09T18:15:35.086997,2026-09-09T18:15:35.119699,1.576,32.702,1249,1268,1399,1268,SUCCESS
2190,3,Hybrid-PQC,192.168.1.4,49709,2026-09-09T18:15:35.859910,2026-09-09T18:15:35.884276,0.971,24.366,1249,1268,1399,1268,SUCCESS
2191,3,Hybrid-PQC,192.168.1.4,49710,2026-09-09T18:15:36.624313,2026-09-09T18:15:36.681359,1.330,57.046,1249,1268,1399,1268,SUCCESS
2192,3,Hybrid-PQC,192.168.1.4,49711,2026-09-09T18:15:37.419216,2026-09-09T18:15:37.439634,1.105,20.418,1249,1268,1399,1268,SUCCESS
2193,3,Hybrid-PQC,192.168.1.4,49712,2026-09-09T18:15:38.173716,2026-09-09T18:15:38.242730,0.873,69.014,1249,1268,1399,1268,SUCCESS
2194,3,Hybrid-PQC,192.168.1.4,49713,2026-09-09T18:15:38.982682,2026-09-09T18:15:39.000541,0.734,17.859,1249,1268,1399,1268,SUCCESS
2195,3,Hybrid-PQC,192.168.1.4,49714,2026-09-09T18:15:39.739042,2026-09-09T18:15:39.771852,1.359,32.810,1249,1268,1399,1268,SUCCESS
2196,3,Hybrid-PQC,192.168.1.4,49715,2026-09-09T18:15:40.511839,2026-09-09T18:15:40.550761,1.250,38.922,1249,1268,1399,1268,SUCCESS
2197,3,Hybrid-PQC,192.168.1.4,49716,2026-09-09T18:15:41.289154,2026-09-09T18:15:41.313975,1.106,24.821,1249,1268,1399,1268,SUCCESS
2198,3,Hybrid-PQC,192.168.1.4,49717,2026-09-09T18:15:42.049817,2026-09-09T18:15:42.101272,0.975,51.455,1249,1268,1399,1268,SUCCESS
2199,3,Hybrid-PQC,192.168.1.4,49718,2026-09-09T18:15:42.841798,2026-09-09T18:15:42.868105,0.769,26.307,1249,1268,1399,1268,SUCCESS
2200,3,Hybrid-PQC,192.168.1.4,49719,2026-09-09T18:15:43.611302,2026-09-09T18:15:43.629756,0.876,18.454,1249,1268,1399,1268,SUCCESS
2201,3,Hybrid-PQC,192.168.1.4,49720,2026-09-09T18:15:44.368060,2026-09-09T18:15:44.387061,0.856,19.001,1249,1268,1399,1268,SUCCESS
2202,3,Hybrid-PQC,192.168.1.4,49721,2026-09-09T18:15:45.123771,2026-09-09T18:15:45.150976,1.337,27.205,1249,1268,1399,1268,SUCCESS
2203,3,Hybrid-PQC,192.168.1.4,49722,2026-09-09T18:15:45.887278,2026-09-09T18:15:45.910243,1.425,22.965,1249,1268,1399,1268,SUCCESS
2204,3,Hybrid-PQC,192.168.1.4,49723,2026-09-09T18:15:46.649204,2026-09-09T18:15:46.712356,2.139,63.152,1249,1268,1399,1268,SUCCESS
2205,3,Hybrid-PQC,192.168.1.4,49724,2026-09-09T18:15:47.448603,2026-09-09T18:15:47.476124,1.569,27.521,1249,1268,1399,1268,SUCCESS
2206,3,Hybrid-PQC,192.168.1.4,49725,2026-09-09T18:15:48.231539,2026-09-09T18:15:48.278272,1.167,46.733,1249,1268,1399,1268,SUCCESS
2207,3,Hybrid-PQC,192.168.1.4,49726,2026-09-09T18:15:49.140302,2026-09-09T18:15:49.421532,0.860,281.230,1249,1268,1399,1268,SUCCESS
